,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
357,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,2.75,6.0,3.5,1.5,0.0,0.0,0.0,0,0.0,0.0
358,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.25,4.75,1.0,4.0,1.0,0.0,0.0,0,0.0,0.0
361,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,6.25,8.5,3.25,3.0,0.5,0.0,0.0,0,0.0,0.0
362,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.25,4.75,1.0,0.0,5.25,5.25,0.5,3.0,1.5,0.0,0.0,0,0.0,0.0
363,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.25,1.75,3.0,0.0,0.0,4.0,5.5,2.0,2.0,1.75,0.0,0.0,0,0.0,0.0
364,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.75,4.0,0.0,0.0,5.25,4.75,0.75,2.25,0.75,0.0,0.0,0,0.0,0.0
365,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,4.5,0.75,2.5,2.25,0.0,0.0,0,0.0,0.0
366,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.875,0.25,0.0,6.375,4.75,0.5,3.25,0.25,0.0,0.0,0,0.0,0.0
367,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,6.75,9.0,2.75,2.75,1.0,0.0,0.0,0,0.0,0.0
368,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.25,0.0,4.5,3.5,1.0,2.25,0.5,0.0,0.0,0,0.0,0.0
369,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,4.0,7.75,3.75,3.0,1.75,0.0,0.0,0,0.0,0.0
370,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.25,4.0,1.25,0.0,4.75,3.75,1.5,3.0,1.0,0.0,0.0,0,0.0,0.0
371,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,3.5,5.25,2.25,1.0,0.5,0.0,0.0,0,0.0,0.0
372,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.5,3.0,0.0,0.0,3.25,6.0,1.0,2.75,0.5,0.0,0.0,0,0.0,0.0
387,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,4.25,9.25,2.25,3.5,0.5,0.0,0.0,0,0.0,0.0
